X,Y,OBJECTID_1,OBJECTID,IL,ILCE,KOY,KAYNAK_ADI,FORMASYON,KOT_m,ORTALAMA_D,MAX_AKIM_l,MIN_AKIM_l,YILLIK_BOS,DRENAJ_ALA,EC_MMHOS_c,ISI_c,X_KOORDINA,Y_KOORDINA,PAFTA,RESIM,ACIKLAMA,ZONE_,Akim_olcum,Akim_olc_1,Akim_olc_2,Akim_olc_3,Akim_olc_4,Akim_olc_5,Akim_olc_6,icon_url
29.0544983327867,38.9587356593106,"80",0.00000000000,,,,,,1056.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,678063.00000000000,4314384.00000000000,,,"Andezit dokanagindan cikan kaynak, Andezit",0.00000000000,,,,,,,,./0.png
27.9105296372801,38.4027699169111,"81",0.00000000000,,,,,,834.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,579552.00000000000,4251076.00000000000,,,Kaynak dere yatagindan cikiyor. Horzum Köyü,0.00000000000,,,,,,,,./0.png
27.9042852876331,38.3602456251726,"82",0.00000000000,,,,,,897.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,579053.00000000000,4246352.00000000000,,,"Mermerlerden cikiyor, debisi yuksek. Camyayala Kaynak",0.00000000000,,,,,,,,./0.png
28.1979626169293,38.4217494671656,"83",0.00000000000,,,,,,664.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,604623.00000000000,4253469.00000000000,,,Yol uzerinde. Damatlı-Karaağaç çeşme,0.00000000000,,,,,,,,./0.png
27.4584664599342,38.5352286080498,"84",0.00000000000,MANİSA,MERKEZ,AYVACIK,Manisa Merkez Ayvacık Köyü Kaynak,,1125.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,540006.00000000000,4265481.00000000000,,,,0.00000000000,,,,,,,,./0.png
27.7935635479651,38.8257912023209,"85",0.00000000000,MANİSA,MERKEZ,GÖKBEL,Manisa Merkez Gökbel Köyü Kaynak,,364.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,568933.00000000000,4297923.00000000000,,,,0.00000000000,,,,,,,,./0.png
27.3858778430554,38.5769362246922,"86",0.00000000000,MANİSA,MERKEZ,TURGUTALP,Manisa Merkez Turgutalp Köyü Kaynak,,800.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,533660.00000000000,4270080.00000000000,,,,0.00000000000,,,,,,,,./0.png
27.3253367904517,38.6189352952631,"87",0.00000000000,MANİSA,MERKEZ,DEREKÖY,Manisa Merkez Dereköy Kaynak,,65.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,528370.00000000000,4274720.00000000000,,,,0.00000000000,,,,,,,,./0.png
28.811885960096,38.6185855449966,"89",0.00000000000,MANİSA,KULA,BURGAZ,Manisa Kula Burgaz Köyü Kaynak,,548.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,657788.00000000000,4276188.00000000000,,,,0.00000000000,,,,,,,,./0.png
28.557899703251,38.4617175367394,"90",0.00000000000,MANİSA,KULA,İSMAİLBEY,Manisa Kula İsmailBey Köyü Kaynak,,520.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,635970.00000000000,4258374.00000000000,,,,0.00000000000,,,,,,,,./0.png
