X,Y,OBJECTID,Nokta,Aciklama,AGÄ°_NO,IstasyonAd,X,Y,Kot,PaftaNo,YagisAlani,Birim,OrtAkim_10,OrtAkim_11,OrtAkim_12,OrtAkim_1,OrtAkim_2,OrtAkim_3,OrtAkim_4,OrtAkim_5,OrtAkim_6,OrtAkim_7,OrtAkim_8,OrtAkim_9,YilOrtAkim,TopAkim_10,TopAkim_11,TopAkim_12,TopAkim_1,TopAkim_2,TopAkim_3,TopAkim_4,TopAkim_5,TopAkim_6,TopAkim_7,TopAkim_8,TopAkim_9,YilTopAkim,icon_url
27.6663552772709,38.7689203942478,"39",POI074,"Ã‡alÄ±ÅŸmalarÄ±mÄ±zda bu noktaya verilen isimler: MedarÃ§ayÄ± KayalÄ±oÄŸlu (aynÄ± isim POI072 de var) ve Kum Ã‡ayÄ± Nuriye KÃ¶prÃ¼sÃ¼; fakat akÄ±m deÄŸerleri olarak KUM Ã‡. KÄ°LLÄ°K kullanÄ±lmÄ±ÅŸ",E05-010,KUM Ã‡. KÄ°LLÄ°K,557936.57299999997,4291523.86000000034,49.31476509500,K19A3,3188.60000000000,"AylÄ±k ort. akÄ±mlar m3/sn; aylÄ±k toplam akÄ±mlar hm3",0.44951267281,0.98960357143,3.42241359447,4.69698156682,8.05525382653,5.47056797235,4.35010357143,2.02890207373,0.76114880952,0.15216705069,0.04117281106,0.13011666667,2.54566201563,1.20358537143,2.56671131429,9.16830314286,12.57530171430,19.62402497140,14.64904245710,11.27553131430,5.43419754286,1.97347485714,0.40724285714,0.11005080000,0.33679897143,79.28615817140,./0.png
28.7198035541539,38.6396826153464,"40",POI012,,E05-023,GEDÄ°Z N. ACISU,649727.00000000000,4278375.00000000000,348.00000000000,K21D2,3272.40000000000,"AylÄ±k ort. akÄ±mlar m3/sn; aylÄ±k toplam akÄ±mlar hm3",1.29821385902,3.37736913580,8.86594862605,11.56678853050,17.03295105820,14.81064755080,14.92019629630,8.72016606930,3.18959135802,1.04899163680,0.64662365591,0.78109382716,7.18821513365,3.47929588148,8.75495857778,23.76984924440,30.96911040000,41.41512912590,39.68378654810,38.68275768890,23.35750494810,8.26082820741,2.81067282963,1.73373854815,2.02144201481,224.91907401500,./0.png
28.3140764647898,38.6201606893747,"41",,,,DEMÄ°RKÃ–PRÃœ BARAJI (gÃ¶le gelen) - koordinatlar aks noktasi,614444.89800000004,4275624.67999999970,234.67572568400,,-9999.00000000000,"AylÄ±k ort. akÄ±mlar m3/sn; aylÄ±k toplam akÄ±mlar hm3",4.46644039482,10.01906133360,33.83005820900,36.93038711070,49.17070101840,36.83063908340,26.31263189060,15.65811591790,7.47118593885,5.73107339335,4.05233165930,3.13367606948,19.46719183490,11.96291395350,25.96940697670,90.61042790700,98.91434883720,119.86538139500,98.64718372090,68.20234186050,41.93869767440,19.36531395350,15.35010697670,10.85376511630,8.12248837209,606.24964418600,./0.png
28.0500909184006,38.5907211733054,"42",,,,MARMARA GÃ–LÃœ BARAJI (gÃ¶le gelen) - koordinatlar regulator noktasi,591500.31900000002,4272061.83100000024,72.54792838030,,-9999.00000000000,"AylÄ±k ort. akÄ±mlar m3/sn; aylÄ±k toplam akÄ±mlar hm3",1.49617730373,2.04030391278,5.63549013373,7.14400990481,12.71527768580,9.11681986357,5.51307248108,2.67945114079,2.89105436081,3.56599390103,3.71198741666,2.74006371963,4.93747515204,4.00736129032,5.28846774194,15.09409677420,19.13451612900,31.05509677420,24.41849032260,14.28988387100,7.17664193548,7.49361290323,9.55115806452,9.94218709677,7.10224516129,153.60905483900,./0.png
29.6354359550245,38.9014602248123,"43",POI004,Ã‡OKRAÄAN KAYNAÄI deÄŸerlendirilmiÅŸ akÄ±mlar,,Ã‡OKRAÄAN KAYNAÄI,728589.79900000000,4309322.95899999980,1338.82140524000,K23A2,-9999.00000000000,"AylÄ±k ort. akÄ±mlar m3/sn; aylÄ±k toplam akÄ±mlar hm3",0.18911056840,0.14676319981,0.17221018570,0.17191392419,0.21603294853,0.40224671446,0.83133333333,0.89790601354,0.54253226712,0.37640344303,0.24967010155,0.16837037037,0.36162133979,0.45942986667,0.37581933333,0.41611453333,0.46045425454,0.52638530909,1.07737760000,2.15481600000,2.40495146667,1.40624363636,1.00815898182,0.66871640000,0.43641600000,11.37674808890,./0.png
29.6105375736209,38.876098118672,"44",POI005,KÃœÃ‡ÃœKLER BARAJI gelen su miktarÄ±,,KÃœÃ‡ÃœKLER BARAJI gelen su miktarÄ±,726510.90099999995,4306445.78100000042,1248.45025529000,K23A1,51.00000000000,"AylÄ±k ort. akÄ±mlar m3/sn; aylÄ±k toplam akÄ±mlar hm3",0.00000000000,0.03032007846,0.03501153226,0.12533355942,0.43277555445,0.74085756243,0.14949845679,0.05534268645,0.19153537916,0.20040353810,0.10938134930,0.00000000000,0.17253830807,0.00000000000,0.07858964336,0.09377488800,0.33569340555,1.04697062132,1.98431289521,0.38750000000,0.14822985139,0.49645970277,0.53676083645,0.29296700597,0.00000000000,3.77625885003,./0.png
29.0169914289821,38.8922863252431,"45",POI009,SELENDÄ° Ã‡AYI YAYKIN- Ã‡AKIRLAR ARASI  AGÄ°,,SELENDÄ° Ã‡AYI YAYKIN- Ã‡AKIRLAR ARASI  AGÄ°,674976.06200000003,4306936.47699999996,754.89112373000,K22D1,220.70000000000,"AylÄ±k ort. akÄ±mlar m3/sn; aylÄ±k toplam akÄ±mlar hm3",0.14353058578,0.35595603926,1.44067398356,1.99388118457,2.47705505784,1.96106362488,1.27532609869,0.70435938280,0.24967020784,0.08978694819,0.04824432696,0.06440941641,0.90032973807,0.38443232095,0.92263805376,3.85870119757,5.34041136474,6.03845963590,5.25251281289,3.30564524781,1.88655617091,0.64714517873,0.24048536203,0.12921760534,0.16694920733,28.17315415800,./0.png
29.0218539153157,38.6607754206056,"46",POI011,,,GEDÄ°Z NEHRI-YENÄ°KÃ–Y KÃ–PRÃœSÃœ AGÄ°,675965.89800000004,4281252.12399999984,496.10367266900,K22D1,2140.70000000000,"AylÄ±k ort. akÄ±mlar m3/sn; aylÄ±k toplam akÄ±mlar hm3",1.63689167311,3.14475042432,7.78076652881,10.90229496720,14.07064471200,11.65308363870,10.67563944770,6.87454325396,2.90616996964,1.12267211129,0.69969311845,0.80818983539,6.02294497338,4.38425065725,8.15119309985,20.84000507080,29.20070684030,34.30815433480,31.21161921790,27.67125744830,18.41277665140,7.53279256130,3.00696498288,1.87405804846,2.09482805333,188.68860696600,./0.png
28.2754844897328,38.5996758862388,"47",POI019,"ADALA  REGÃœLATÃ–R YERÄ° AKIMLARI ( DEMÄ°RKÃ–PRÃœ  BARAJINDAN  SULAMA AMACIYLA VERÄ°LEN SU MÄ°KTARI hm3 ) (sulama akÄ±mlarÄ±nÄ±n dÄ±ÅŸÄ±ndaki aylar iÃ§in, AGIlerle tamamlanan deÄŸerler gelince tablo revize edilecek.) EKSÄ°K",,ADALA  REGÃœLATÃ–R YERÄ° AKIMLARI,611116.72699999996,4273304.07199999969,118.30105166500,K20C4,-9999.00000000000,"AylÄ±k ort. akÄ±mlar m3/sn; aylÄ±k toplam akÄ±mlar hm3",5.32118677818,9.70003858025,3.53755973716,0.00000000000,0.26041666667,0.69568896854,4.66917438272,8.29025115578,25.17078189300,52.93764255460,42.01321005760,16.56620370370,27.78649281370,14.25226666670,25.14250000000,9.47500000000,0.00000000000,0.63000000000,1.86333333333,12.10250000000,22.20460869570,65.24266666670,141.78818181800,112.52818181800,42.93960000000,375.43060606100,./0.png
28.5383478065166,38.3902875021312,"48",POI021,,,ALAÅEHÄ°R Ã‡AYI BAKLACI KÃ–PRÃœSÃœ AGI,634396.36499999999,4250418.72200000007,140.44781509200,L21A1,1691.00000000000,"AylÄ±k ort. akÄ±mlar m3/sn; aylÄ±k toplam akÄ±mlar hm3",0.62157242453,0.87662268846,1.60671552635,1.44124364938,1.81122289127,1.85118099128,2.12407095241,1.31670152460,1.03595733773,0.72378854038,0.69543080063,0.72861946584,1.23609389940,1.66481958187,2.27220600849,4.30342686578,3.86022699049,4.42461954616,4.95820316704,5.50559190864,3.52665336349,2.68520141940,1.93859522656,1.86264185640,1.88858165544,38.89076758980,./0.png
28.8443909075987,38.1531702369286,"49",POI022,BULDAN BARAJI gelen su miktarÄ±,,BULDAN BARAJI gelen su miktarÄ±,661650.83400000003,4224595.62899999972,489.30236169500,L21C1,-9999.00000000000,"AylÄ±k ort. akÄ±mlar m3/sn; aylÄ±k toplam akÄ±mlar hm3",0.04312919705,0.08680555556,0.31748238784,0.42738929469,0.69266909750,0.46305695396,0.24265644955,0.19340989329,0.05555136992,0.04806834386,0.04514203714,0.04600317181,0.22178031268,0.11551724138,0.22500000000,0.85034482759,1.14471948691,1.69101967100,1.24025174550,0.62896551724,0.51802905818,0.14398915084,0.12874625221,0.12090843227,0.11924022133,6.92673160444,./0.png
28.588822733483,38.24831584928,"50",POI023,AVÅAR BARAJI gelen su miktarÄ±,,AVÅAR BARAJI gelen su miktarÄ±,639075.70600000001,4234739.01800000016,251.54181610600,L21D1,-9999.00000000000,"AylÄ±k ort. akÄ±mlar m3/sn; aylÄ±k toplam akÄ±mlar hm3",0.23312940304,0.70468816518,1.27019991348,3.07751921359,4.45938266511,3.97924187050,2.74642134951,1.25202168009,0.21651583575,0.40900789095,0.21239733940,0.19661355604,1.56309490689,0.62441379310,1.82655172414,3.40210344828,8.24282746169,10.89079620080,10.65800142590,7.11872413793,3.35341486796,0.56120904627,1.09548673512,0.56888503384,0.50962233727,48.85203621230,./0.png
28.6371512565762,38.3361453202142,"51",POI024,ALAÅEHÄ°R Ã‡AYI-YEÅÄ°YURT KPRÃœ   AGÄ°,,ALAÅEHÄ°R Ã‡AYI-YEÅÄ°YURT KPRÃœ   AGÄ°,643132.27599999995,4244559.09599999990,162.95500497400,L21A3,1559.84000000000,"AylÄ±k ort. akÄ±mlar m3/sn; aylÄ±k toplam akÄ±mlar hm3",0.61645180855,0.93321718738,1.76623448652,1.62454377628,1.85845491944,1.69711851923,1.80176922788,1.03396100142,0.84092512685,0.67280745245,0.69055777322,0.72416497461,1.18835052115,1.65110452401,2.41889894970,4.73068244871,4.35117805038,4.53951317773,4.54556224191,4.67018583867,2.76936114621,2.17967792879,1.80204748066,1.84958993979,1.87703561419,37.38483734070,./0.png
28.5725613852029,38.3282262939906,"52",POI025,BADINCA DERESÄ°- SOBRAN KÃ–PRÃœ  AGÄ° (alan oranÄ±yla tamamlanan akÄ±mlar),,BADINCA DERESÄ°- SOBRAN KÃ–PRÃœ  AGÄ°,637501.84800000000,4243582.21999999974,179.76992349700,L21A4,31.88000000000,"AylÄ±k ort. akÄ±mlar m3/sn; aylÄ±k toplam akÄ±mlar hm3",0.09648334030,0.19572235265,0.38240072608,0.51192592604,0.72956752094,0.67856608385,0.55824035164,0.27331982050,0.16059151130,0.06625135031,0.04214925521,0.05965053625,0.31290573126,0.25842097866,0.50731233806,1.02422210474,1.37114240030,1.77576103942,1.81747139900,1.44695899144,0.73205980724,0.41625319730,0.17744761667,0.11289256517,0.15461418996,9.79455662795,./0.png
28.4299568404969,38.4138815095135,"53",POI026,ALHAN Ã‡AYI AGÄ°   (alan oranÄ±yla tamamlanan akÄ±mlar),,ALHAN Ã‡AYI AGÄ°,624889.18400000001,4252884.59200000018,139.92049245800,L20B2,54.19000000000,"AylÄ±k ort. akÄ±mlar m3/sn; aylÄ±k toplam akÄ±mlar hm3",0.16276957597,0.33367227426,0.65013497363,0.86377681415,1.24674172216,1.15613752034,0.94777271733,0.48265738381,0.27967281590,0.11285482664,0.07188580113,0.10085837304,0.53407789986,0.43596203227,0.86487853487,1.74132151337,2.31353981902,3.03446074097,3.09659873449,2.45662688332,1.29274953679,0.72491193882,0.30227036767,0.19253892975,0.26142490293,16.71728393430,./0.png
28.1609326289722,38.428215026248,"54",POI030,GÃœMÃœÅDERE AGI ((hesaplamalarla oluÅŸturulmuÅŸ)KaraaÄŸaÃ§ HES RegÃ¼latÃ¶r Yeri DoÄŸal AkÄ±mlarÄ±mdan alan oranÄ±yla tamamlanan akÄ±mlar),,GÃœMÃœÅDERE AGI,601381.35699999996,4254145.09800000023,372.01985489600,L20A2,36.30000000000,"AylÄ±k ort. akÄ±mlar m3/sn; aylÄ±k toplam akÄ±mlar hm3",0.24412102801,0.40932909001,1.62128739534,2.40955965902,2.68138127465,2.63709531954,1.89266228544,0.97052175827,0.43934275768,0.24147326906,0.18462635894,0.19211913847,1.16029327787,0.65385376142,1.06098100132,4.34245615968,6.45376459071,6.53641776990,7.06319610385,4.90578064385,2.59944547734,1.13877642790,0.64676200385,0.49450323978,0.49797280690,36.39390998650,./0.png
28.1154168555776,38.4512972297519,"55",POI034,KURÅUNLU DERE AGÄ° (KurÅŸunlu Dere HES AGI (?) kullanÄ±larak alan oranÄ±yla uzatÄ±lan akÄ±mlar),,KURÅUNLU DERE AGÄ°,597377.32999999996,4256657.37700000033,214.57626339800,L20A1,65.30000000000,"AylÄ±k ort. akÄ±mlar m3/sn; aylÄ±k toplam akÄ±mlar hm3",0.42672112484,0.70865894079,2.78630592465,4.13821212982,4.58956862069,4.42370930166,3.17835039705,1.63773318614,0.75220607450,0.41788184426,0.31719310303,0.32937278442,1.97549278599,1.14292986076,1.83684397453,7.46284178859,11.08378736850,11.18815422560,11.84846299360,8.23828422915,4.38650456576,1.94971814510,1.11925473165,0.84957000715,0.88219206578,61.98854395620,./0.png
28.0392144413464,38.4930156159725,"56",POI036,SART DERE AGÄ° (Sart Dere HES AGI (?) kullanÄ±larak alan oranÄ±yla tamamlanan akÄ±mlar),,SART DERE AGÄ°,590675.60900000005,4261208.93900000025,104.36327792900,L20A1,59.00000000000,"AylÄ±k ort. akÄ±mlar m3/sn; aylÄ±k toplam akÄ±mlar hm3",0.16256433466,0.28571546954,1.08275405909,1.60080777866,1.76977274799,1.69408321804,1.21457936473,0.62663431523,0.28778260407,0.16056684542,0.12276668201,0.12774898078,0.76131470002,0.43541231394,0.74057449705,2.90004847186,4.28760355436,4.31442901206,4.53743249121,3.14818971337,1.67837734992,0.74593250976,0.43006223878,0.32881828109,0.34216287012,23.88904330350,./0.png
27.9548644212964,38.5550411766935,"57",POI038,AHMETLÄ° REGÃœLATÃ–R  YERÄ° SU TEMÄ°NÄ° ( HAVZADAKÄ° TÃœM BOÅALIMLAR DÄ°KKATE ALINDI),,AHMETLÄ° REGÃœLATÃ–R  YERÄ° SULAMA  AKIMLARI,583248.00000000000,4268012.00000000000,-9999.00000000000,K19C3,-9999.00000000000,"AylÄ±k ort. akÄ±mlar m3/sn; aylÄ±k toplam akÄ±mlar hm3",2.66726702993,3.80835384120,11.93337205580,12.86731487400,16.18626742700,14.68189939590,13.76880551780,11.48625327880,25.46450469250,66.63272829300,55.12400466070,16.82855257980,21.35596995350,7.14400801298,10.20029492830,31.96234371430,34.46381615840,43.35329867650,39.32399934200,36.87836869890,30.76478078190,68.20412936850,178.46909946000,147.64413408300,45.07359522960,673.48186845500,./0.png
27.442516679213,38.6431000002916,"58",POI048,GEDÄ°Z N. MANÄ°SA,E05A018,GEDÄ°Z N. MANÄ°SA,538558.20600000001,4277444.11500000022,23.00000000000,K18C2,15616.40000000000,"AylÄ±k ort. akÄ±mlar m3/sn; aylÄ±k toplam akÄ±mlar hm3",6.34225000000,9.46964285714,18.15250000000,25.73250000000,43.27892857140,38.15142857140,27.46035714290,14.44821428570,11.59753571430,21.98607142860,19.24560714290,9.03164285714,20.40805654760,16.98500000000,24.55500000000,48.62857142860,68.91071428570,105.50785714300,102.16785714300,71.13571428570,38.70500000000,30.06214285710,58.86785714290,51.55678571430,23.40528571430,640.47142857100,./0.png
27.9092305172486,38.7698984984979,"59",POI054,ILICAKSU BEÅGÃ–ZE KAYNAÄI  DEÄERLENDÄ°RÄ°LMÄ°Å AKIMLAR,,ILICAKSU BEÅGÃ–ZE KAYNAÄI,579035.30799999996,4291814.08000000007,93.52935795540,K19B3,-9999.00000000000,"AylÄ±k ort. akÄ±mlar m3/sn; aylÄ±k toplam akÄ±mlar hm3",0.23484210526,0.19377777778,0.15494285714,0.15479411765,0.20416666667,0.34050000000,0.42431578947,0.41813157895,0.41533333333,0.37218918919,0.29750000000,0.22552777778,0.26165618280,0.62900109474,0.50227200000,0.41499894857,0.41460056471,0.49802640000,0.91199520000,1.09982652632,1.11992362105,1.07654400000,0.99687152432,0.79682400000,0.58456800000,7.23909089032,./0.png
27.9291166888777,38.7452500018292,"60",POI055,,,Ã‡Ã–MLEKÃ‡Ä° REGÃœLATÃ–R YERÄ° AKIMLAR,580790.68099999998,4289096.18300000019,-9999.00000000000,K19C2,1430.50000000000,"AylÄ±k ort. akÄ±mlar m3/sn; aylÄ±k toplam akÄ±mlar hm3",0.28063129374,1.28101576279,8.54216003158,10.22618780940,12.40589599700,10.48983134920,7.19783399471,3.13402724441,0.78710593033,0.19670592251,0.05987049838,0.08692956349,4.55734961646,0.75164285714,3.32039285714,22.87932142860,27.38982142860,30.28860714290,28.09596428570,18.65678571430,8.39417857143,2.04017857143,0.52685714286,0.16035714286,0.22532142857,142.72942857100,./0.png
27.9296166889191,38.7446166680855,"61",POI056,,,Ã‡Ã–MLEKÃ‡Ä° REGÃœLATÃ–RÃœ GÃ–LMARMARA SAVAÄI,580834.84699999995,4289026.34300000034,-9999.00000000000,K19C2,-9999.00000000000,"AylÄ±k ort. akÄ±mlar m3/sn; aylÄ±k toplam akÄ±mlar hm3",1.39950716846,1.67543209877,5.69898446834,7.94365292712,11.68997217660,8.90491338112,5.44106481481,2.59840203106,2.30834876543,3.54317502987,3.38354241338,2.49757716049,4.75704770296,3.74844000000,4.34272000000,15.26416000000,21.27628000000,28.56584000000,23.85092000000,14.10324000000,6.95956000000,5.98324000000,9.49004000000,9.06248000000,6.47372000000,149.12064000000,./0.png
27.9677916296163,38.7010198705378,"62",POI058,AKPINAR KAYNAÄI  AYLIK DEÄERLENDÄ°RÄ°LMÄ°Å AKIMLAR kullanÄ±lmÄ±ÅŸ,,AKPINAR KAYNAÄI Ã‡IKIÅI,584203.57999999996,4284222.78799999971,88.97988172330,K19C2,-9999.00000000000,"AylÄ±k ort. akÄ±mlar m3/sn; aylÄ±k toplam akÄ±mlar hm3",0.35882663069,0.31582574864,0.33386083833,0.42674995872,0.56006697447,0.67615202704,0.71960975610,0.80584974771,0.73184678891,0.60537014706,0.44656932596,0.37262587524,0.49110411268,0.96108124764,0.81862034048,0.89421286939,1.14300708945,1.36478048318,1.81100558922,1.86522848780,2.15838796426,1.89694687686,1.62142340187,1.19609128265,0.96584626862,15.48102078760,./0.png
27.1733293634384,38.6283792141875,"63",POI063,EMÄ°RALEM SOL  SAHÄ°L SULAMA KANALI  SULAMA ALANLARINA  Ã‡EVRÄ°LEN AKIMLAR,,EMÄ°RALEM SOL  SAHÄ°L SULAMA KANALI,515135.00000000000,4275732.00000000000,-9999.00000000000,K18D2,-9999.00000000000,"AylÄ±k ort. akÄ±mlar m3/sn; aylÄ±k toplam akÄ±mlar hm3",1.70225806452,0.69580000000,0.00000000000,0.00000000000,0.00000000000,0.44135483871,4.90496666667,6.28683870968,5.10528410494,15.43609259260,15.78492134610,3.22916666667,9.54473827066,4.55932800000,1.80351360000,0.00000000000,0.00000000000,0.00000000000,1.18212480000,12.71367360000,16.83866880000,13.23289640000,41.34403040000,42.27833333330,8.37000000000,93.84142857140,./0.png
27.178525113532,38.628614064003,"64",POI064,EMÄ°RALEM REGÃœLATÃ–R  YERÄ°  SU TEMÄ°NÄ° ( HAVZADAKÄ° TÃœM BOÅALIMLAR DÄ°KKATE ALINDI),,EMÄ°RALEM REGÃœLATÃ–R,515587.20600000001,4275758.92700000014,12.96714884960,K18D2,-9999.00000000000,"AylÄ±k ort. akÄ±mlar m3/sn; aylÄ±k toplam akÄ±mlar hm3",14.34760771730,16.95045526450,35.25741394770,40.55699502210,51.85158505350,48.83813427300,35.22199171280,19.97607440670,13.03102031130,19.41772427530,20.30464980740,12.57327879810,27.36057754910,38.42863251010,45.40009938040,94.43345751760,108.62785546700,126.90767401300,130.80805883700,94.33858260350,53.50391769100,34.90228480190,52.00843269890,54.38397404420,33.67626993290,867.41923949700,./0.png
27.172140896877,38.6358337720574,"65",POI065,EMÄ°RALEM SAÄ SAHÄ°L SULAMA KANALI  SULAMA ALANLARINA  Ã‡EVRÄ°LEN AKIMLAR,,EMÄ°RALEM SAÄ SAHÄ°L SULAMA KANALI,515030.00000000000,4276559.00000000000,-9999.00000000000,K18D2,-9999.00000000000,"AylÄ±k ort. akÄ±mlar m3/sn; aylÄ±k toplam akÄ±mlar hm3",1.63274193548,0.66740000000,0.00000000000,0.00000000000,0.00000000000,0.03322580645,0.60586666667,3.44532258065,3.10740246914,5.73674637310,5.52792712067,1.88425925926,4.02207074586,4.37313600000,1.72990080000,0.00000000000,0.00000000000,0.00000000000,0.08899200000,1.57040640000,9.22795200000,8.05438720000,15.36530148570,14.80600000000,4.88400000000,33.92000000000,./0.png
27.2880525737268,38.6116274686753,"66",POI069,GÃœRLE KAYNAÄI  AYLIK DEÄERLENDÄ°RÄ°LMÄ°Å AKIMLAR,,GÃœRLE KAYNAÄI,525126.76000000001,4273898.24399999995,178.21254603300,K18C4,-9999.00000000000,"AylÄ±k ort. akÄ±mlar m3/sn; aylÄ±k toplam akÄ±mlar hm3",0.07643189031,0.05706626750,0.15842960808,0.28382949594,0.35124825161,0.38292206046,0.27715789474,0.26694010857,0.15588670227,0.12824637500,0.08115512537,0.05481222846,0.17484802809,0.20471517501,0.14791576537,0.42433786227,0.76020892193,0.85596537029,1.02561844674,0.71839326316,0.71497238680,0.40405833228,0.34349509081,0.21736588778,0.14207329616,5.49461096851,./0.png
26.9156390227557,38.6326541151615,"67",POI061,"Maltepe KÃ¶prÃ¼sÃ¼ Menemen (Gediz)  veri yok,",,,492705.16399999999,4276195.49199999962,9.38347869872,K18D1,-9999.00000000000,"AylÄ±k ort. akÄ±mlar m3/sn; aylÄ±k toplam akÄ±mlar hm3",-9999.00000000000,-9999.00000000000,-9999.00000000000,-9999.00000000000,-9999.00000000000,-9999.00000000000,-9999.00000000000,-9999.00000000000,-9999.00000000000,-9999.00000000000,-9999.00000000000,-9999.00000000000,-9999.00000000000,-9999.00000000000,-9999.00000000000,-9999.00000000000,-9999.00000000000,-9999.00000000000,-9999.00000000000,-9999.00000000000,-9999.00000000000,-9999.00000000000,-9999.00000000000,-9999.00000000000,-9999.00000000000,-9999.00000000000,./0.png
27.695467585232,38.4891549069015,"68",POI043,"Irlamaz dere SavaÄŸÄ± veri yok,",,,560700.95400000003,4260498.05399999954,100.99855447100,L19A2,-9999.00000000000,"AylÄ±k ort. akÄ±mlar m3/sn; aylÄ±k toplam akÄ±mlar hm3",-9999.00000000000,-9999.00000000000,-9999.00000000000,-9999.00000000000,-9999.00000000000,-9999.00000000000,-9999.00000000000,-9999.00000000000,-9999.00000000000,-9999.00000000000,-9999.00000000000,-9999.00000000000,-9999.00000000000,-9999.00000000000,-9999.00000000000,-9999.00000000000,-9999.00000000000,-9999.00000000000,-9999.00000000000,-9999.00000000000,-9999.00000000000,-9999.00000000000,-9999.00000000000,-9999.00000000000,-9999.00000000000,-9999.00000000000,./0.png
27.7338096884434,38.4329127420042,"69",POI043,"Irlamaz Ã‡atalkÃ¶prÃ¼ Ã‡ataldere Ã‡atal kÃ¶prÃ¼ akÄ±m anahtara eÄŸrisi var, uzun yÄ±llara ait akÄ±m verisi yok",,,564094.60600000003,4254283.17599999998,209.49886637200,L19A2,-9999.00000000000,"AylÄ±k ort. akÄ±mlar m3/sn; aylÄ±k toplam akÄ±mlar hm3",-9999.00000000000,-9999.00000000000,-9999.00000000000,-9999.00000000000,-9999.00000000000,-9999.00000000000,-9999.00000000000,-9999.00000000000,-9999.00000000000,-9999.00000000000,-9999.00000000000,-9999.00000000000,-9999.00000000000,-9999.00000000000,-9999.00000000000,-9999.00000000000,-9999.00000000000,-9999.00000000000,-9999.00000000000,-9999.00000000000,-9999.00000000000,-9999.00000000000,-9999.00000000000,-9999.00000000000,-9999.00000000000,-9999.00000000000,./0.png
